C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_10_769.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_10_769.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_10_769.jpg, -0.1472748, 1, 0, 2.837932
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_10_883.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_10_883.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_10_883.jpg, -0.4440741, 1, 0, 3.991119
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_10_994.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_10_994.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_10_994.jpg, -0.1635927, 1, 0, 5.39056
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_11_108.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_11_108.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_11_108.jpg, 0, 1, 0, 6.766423
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_11_211.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_11_211.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_11_211.jpg, -0.079122, 1, 0, 7.904188
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_11_314.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_11_314.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_11_314.jpg, -0.3876183, 1, 0, 8.993906
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_11_416.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_11_416.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_11_416.jpg, -0.538336, 1, 0, 10.02714
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_11_528.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_11_528.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_11_528.jpg, -0.2069401, 1, 0, 11.365
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_11_638.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_11_638.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_11_638.jpg, 0, 1, 0, 12.58426
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_11_749.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_11_749.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_11_749.jpg, -0.3331458, 1, 0, 13.79886
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_11_862.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_11_862.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_11_862.jpg, -0.03738572, 1, 0, 14.6268
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_11_962.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_11_962.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_11_962.jpg, 0, 1, 0, 15.95183
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_12_066.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_12_066.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_12_066.jpg, -0.0417648, 1, 0, 16.7589
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_12_181.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_12_181.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_12_181.jpg, -0.4268859, 1, 0, 17.95707
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_12_289.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_12_289.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_12_289.jpg, -0.1058805, 1, 0, 19.20802
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_12_394.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_12_394.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_12_394.jpg, 0, 1, 0, 20.33364
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_12_495.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_12_495.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_12_495.jpg, 0, 1, 0, 21.25277
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_12_597.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_12_597.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_12_597.jpg, 0, 1, 0, 22.30057
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_12_712.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_12_712.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_12_712.jpg, -0.0460014, 1, 0, 23.46791
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_12_812.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_12_812.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_12_812.jpg, -0.3486378, 1, 0, 24.36369
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_12_928.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_12_928.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_12_928.jpg, -0.6961719, 1, 0, 25.23083
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_13_037.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_13_037.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_13_037.jpg, -0.3699393, 1, 0, 26.13125
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_13_146.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_13_146.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_13_146.jpg, -0.08015431, 1, 0, 27.093
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_13_254.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_13_254.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_13_254.jpg, 0, 1, 0, 28.19016
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_13_365.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_13_365.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_13_365.jpg, 0, 1, 0, 29.11308
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_13_470.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_13_470.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_13_470.jpg, 0, 1, 0, 30.18303
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_13_570.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_13_570.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_13_570.jpg, 0, 1, 0, 30.19032
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_13_673.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_13_673.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_13_673.jpg, 0, 1, 0, 30.18999
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_13_776.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_13_776.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_13_776.jpg, -0.1900059, 1, 0, 30.18082
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_13_889.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_13_889.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_13_889.jpg, -0.3469338, 1, 0, 30.17534
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_13_995.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_13_995.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_13_995.jpg, -0.02839561, 1, 0, 30.18959
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_14_106.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_14_106.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_14_106.jpg, 0, 1, 0, 30.18966
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_14_214.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_14_214.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_14_214.jpg, 0, 1, 0, 30.19016
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_14_331.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_14_331.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_14_331.jpg, 0, 1, 0, 30.19028
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_14_445.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_14_445.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_14_445.jpg, 0, 1, 0, 30.19032
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_14_549.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_14_549.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_14_549.jpg, -0.3539643, 1, 0, 30.16361
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_14_658.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_14_658.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_14_658.jpg, -0.2976555, 1, 0, 30.18741
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_14_760.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_14_760.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_14_760.jpg, -0.01680267, 1, 0, 30.18834
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_14_865.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_14_865.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_14_865.jpg, 0, 1, 0, 30.18963
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_14_972.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_14_972.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_14_972.jpg, 0, 1, 0, 30.19025
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_15_076.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_15_076.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_15_076.jpg, 0, 1, 0, 30.19031
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_15_181.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_15_181.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_15_181.jpg, 0, 1, 0, 30.19044
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_15_283.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_15_283.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_15_283.jpg, 0, 1, 0, 30.19029
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_15_384.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_15_384.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_15_384.jpg, 0, 1, 0, 30.19028
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_15_489.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_15_489.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_15_489.jpg, -0.1270755, 1, 0, 30.1859
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_15_592.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_15_592.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_15_592.jpg, -0.434703, 1, 0, 30.14969
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_15_696.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_15_696.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_15_696.jpg, -0.1438752, 1, 0, 30.19194
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_15_797.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_15_797.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_15_797.jpg, 0, 1, 0, 30.18908
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_15_902.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_15_902.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_15_902.jpg, 0, 1, 0, 30.19014
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_16_008.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_16_008.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_16_008.jpg, 0, 1, 0, 30.19034
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_16_114.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_16_114.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_16_114.jpg, 0, 1, 0, 30.19031
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_16_220.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_16_220.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_16_220.jpg, 0, 1, 0, 30.19028
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_16_324.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_16_324.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_16_324.jpg, 0, 1, 0, 30.19031
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_16_429.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_16_429.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_16_429.jpg, -0.0340101, 1, 0, 30.19006
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_16_531.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_16_531.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_16_531.jpg, -0.3432606, 1, 0, 30.16249
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_16_634.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_16_634.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_16_634.jpg, -0.0550692, 1, 0, 30.19052
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_16_736.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_16_736.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_16_736.jpg, 0, 1, 0, 30.18986
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_16_837.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_16_837.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_16_837.jpg, 0, 1, 0, 30.19064
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_16_939.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_16_939.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_16_939.jpg, 0, 1, 0, 30.19032
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_17_042.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_17_042.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_17_042.jpg, 0, 1, 0, 30.19028
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_17_145.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_17_145.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_17_145.jpg, -0.1482606, 1, 0, 30.18448
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_17_249.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_17_249.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_17_249.jpg, -0.4039446, 1, 0, 30.15874
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_17_354.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_17_354.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_17_354.jpg, -0.1044063, 1, 0, 30.19191
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_17_457.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_17_457.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_17_457.jpg, 0, 1, 0, 30.18917
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_17_560.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_17_560.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_17_560.jpg, 0, 1, 0, 30.19042
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_17_661.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_17_661.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_17_661.jpg, 0, 1, 0, 30.19028
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_17_766.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_17_766.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_17_766.jpg, 0, 1, 0, 30.19056
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_17_869.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_17_869.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_17_869.jpg, -0.0950655, 1, 0, 30.18808
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_17_972.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_17_972.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_17_972.jpg, -0.2648106, 1, 0, 30.17389
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_18_072.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_18_072.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_18_072.jpg, 0, 1, 0, 30.18874
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_18_176.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_18_176.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_18_176.jpg, 0, 1, 0, 30.19006
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_18_277.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_18_277.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_18_277.jpg, 0, 1, 0, 30.19029
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_18_381.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_18_381.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_18_381.jpg, 0, 1, 0, 30.19032
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_18_486.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_18_486.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_18_486.jpg, 0, 1, 0, 30.1903
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_18_591.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_18_591.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_18_591.jpg, 0, 1, 0, 30.19031
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_18_697.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_18_697.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_18_697.jpg, -0.2998035, 1, 0, 30.16792
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_18_802.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_18_802.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_18_802.jpg, -0.3156083, 1, 0, 30.18136
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_18_908.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_18_908.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_18_908.jpg, 0, 1, 0, 30.18718
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_19_010.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_19_010.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_19_010.jpg, 0, 1, 0, 30.18993
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_19_114.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_19_114.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_19_114.jpg, 0, 1, 0, 30.19025
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_19_215.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_19_215.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_19_215.jpg, 0, 1, 0, 30.19029
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_19_320.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_19_320.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_19_320.jpg, 0, 1, 0, 30.19027
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_19_422.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_19_422.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_19_422.jpg, 0, 1, 0, 30.1903
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_19_525.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_19_525.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_19_525.jpg, 0, 1, 0, 30.19071
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_19_626.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_19_626.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_19_626.jpg, 0, 1, 0, 30.19028
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_19_727.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_19_727.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_19_727.jpg, 0, 1, 0, 30.19021
C:\Users\Novus\Downloads\data\IMG\center_2023_05_27_22_52_19_833.jpg, C:\Users\Novus\Downloads\data\IMG\left_2023_05_27_22_52_19_833.jpg, C:\Users\Novus\Downloads\data\IMG\right_2023_05_27_22_52_19_833.jpg, 0, 1, 0, 30.19029
